time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
44.5,205,1,0.0100477,0.0100477,0.967582,0.99008,0.0224978,35.8703,35.9603,12,16,4,0.963571,1.00077,0.0372,0,1,0,0
44.5,205,2,0.505443,0.505443,-0.771983,-0.575463,0.19652,28.9121,29.6981,8,9,1,0.221062,0.254341,0.0332784,0,0,0,0
44.5,205,3,0.0170898,0.0170898,0.981687,-0.936022,1.91771,35.9267,28.2559,10,5,-5,0.517733,0.602634,0.0849008,0,1,0,0
45,206,1,0.0042581,0.0042581,0.993926,0.967582,0.0263436,35.9757,35.8703,16,15,-1,1.00077,0.857491,0.14328,0,1,0,0
45,206,2,1.83879,1.83879,-0.763051,-0.771983,0.00893182,28.9478,28.9121,9,10,1,0.254341,0.209646,0.0446944,0,0,1,0
45,206,3,0.194799,0.194799,-0.568878,0.981687,1.55056,29.7245,35.9267,5,5,0,0.602634,0.821998,0.219365,0,0,0,0
45.5,207,1,0.0162002,0.0162002,0.102252,0.993926,0.891674,32.409,35.9757,15,13,-2,0.857491,0.887083,0.029592,0,1,0,0
45.5,207,2,1.47742,1.47742,-0.804363,-0.763051,0.0413113,28.7825,28.9478,10,10,0,0.209646,0.202486,0.00716,0,0,0,0
45.5,207,3,0.344818,0.344818,-0.677407,-0.568878,0.108529,29.2904,29.7245,5,7,2,0.821998,0.646224,0.175774,0,0,0,0
46,208,1,0.0485133,0.0485133,0.876422,0.102252,0.77417,35.5057,32.409,13,16,3,0.887083,0.854346,0.0327376,0,0,0,0
46,208,2,0.389473,0.389473,0.66051,-0.804363,1.46487,34.642,28.7825,10,9,-1,0.202486,0.280805,0.0783184,0,0,0,0
46,208,3,1.5178,1.5178,0.0982085,-0.677407,0.775615,32.3928,29.2904,7,5,-2,0.646224,0.601747,0.0444768,0,0,0,0
46.5,209,1,0.0163118,0.0163118,-0.741847,0.876422,1.61827,29.0326,35.5057,16,15,-1,0.854346,0.686706,0.16764,0,1,0,0
46.5,209,2,1.83646,1.83646,-0.935767,0.66051,1.59628,28.2569,34.642,9,9,0,0.280805,0.469128,0.188323,0,0,0,0
46.5,209,3,0.836473,0.836473,0.110593,0.0982085,0.0123841,32.4424,32.3928,5,6,1,0.601747,0.618637,0.0168896,0,0,1,0
47,210,1,0.0551458,0.0551458,-0.0599404,-0.741847,0.681906,31.7602,29.0326,15,10,-5,0.686706,0.620987,0.0657184,0,0,0,0
47,210,2,1.69814,1.69814,0.300221,-0.935767,1.23599,33.2009,28.2569,9,11,2,0.469128,0.416034,0.0530944,0,0,0,0
47,210,3,0.367924,0.367924,0.955219,0.110593,0.844626,35.8209,32.4424,6,9,3,0.618637,0.866363,0.247726,0,0,0,0
47.5,211,1,0.0737718,0.0737718,0.293154,-0.0599404,0.353094,33.1726,31.7602,10,7,-3,0.620987,0.489157,0.13183,0,0,0,0
47.5,211,2,0.174722,0.174722,-0.632291,0.300221,0.932513,29.4708,33.2009,11,10,-1,0.416034,0.397232,0.0188016,0,0,0,0
47.5,211,3,0.177306,0.177306,0.420074,0.955219,0.535145,33.6803,35.8209,9,13,4,0.866363,0.832147,0.034216,0,0,0,0
48,212,1,0.0139821,0.0139821,0.87108,0.293154,0.577926,35.4843,33.1726,7,3,-4,0.489157,0.680112,0.190955,0,1,0,0
48,212,2,1.8329,1.8329,0.959527,-0.632291,1.59182,35.8381,29.4708,10,13,3,0.397232,0.343595,0.0536368,0,0,0,0
48,212,3,0.655781,0.655781,0.0607286,0.420074,0.359345,32.2429,33.6803,13,14,1,0.832147,0.783435,0.048712,0,0,0,0
48.5,213,1,1.76011,1.76011,0.986104,0.87108,0.115024,35.9444,35.4843,3,5,2,0.680112,0.757534,0.0774224,0,0,0,0
48.5,213,2,0.0476295,0.0476295,0.837938,0.959527,0.121588,35.3518,35.8381,13,12,-1,0.343595,0.487538,0.143942,0,0,0,0
48.5,213,3,0.701869,0.701869,0.88458,0.0607286,0.823851,35.5383,32.2429,14,13,-1,0.783435,0.622174,0.161261,0,0,0,0
49,214,1,0.89181,0.89181,0.775936,0.986104,0.210168,35.1037,35.9444,5,8,3,0.757534,0.624678,0.132856,0,0,0,0
49,214,2,1.78315,1.78315,-0.77652,0.837938,1.61446,28.8939,35.3518,12,6,-6,0.487538,0.55295,0.0654128,0,0,0,0
49,214,3,1.38912,1.38912,0.0586236,0.88458,0.825956,32.2345,35.5383,13,16,3,0.622174,0.639453,0.0172784,0,0,0,0
49.5,215,1,0.693018,0.693018,-0.363992,0.775936,1.13993,30.544,35.1037,8,15,7,0.624678,0.754197,0.129518,0,0,0,0
49.5,215,2,0.924193,0.924193,-0.189042,-0.77652,0.587477,31.2438,28.8939,6,8,2,0.55295,0.352266,0.200685,0,0,0,0
49.5,215,3,1.64698,1.64698,0.0558681,0.0586236,0.00275548,32.2235,32.2345,16,7,-9,0.639453,0.68941,0.0499568,0,0,1,0
50,216,1,1.10627,1.10627,0.896593,-0.363992,1.26059,35.5864,30.544,15,9,-6,0.754197,0.721509,0.032688,0,0,0,0
50,216,2,0.134373,0.134373,-0.404011,-0.189042,0.214969,30.384,31.2438,8,10,2,0.352266,0.383734,0.0314688,0,0,0,0
50,216,3,0.159014,0.159014,-0.437303,0.0558681,0.493172,30.2508,32.2235,7,11,4,0.68941,0.794115,0.104706,0,0,0,0
50.5,217,1,0.768571,0.768571,-0.875959,0.896593,1.77255,28.4962,35.5864,9,11,2,0.721509,0.774475,0.0529664,0,0,0,0
50.5,217,2,0.421141,0.421141,-0.420399,-0.404011,0.016388,30.3184,30.384,10,10,0,0.383734,0.39025,0.0065152,0,0,1,0
50.5,217,3,0.686828,0.686828,0.777475,-0.437303,1.21478,35.1099,30.2508,11,9,-2,0.794115,0.74488,0.0492352,0,0,0,0
51,218,1,0.891661,0.891661,-0.066483,-0.875959,0.809476,31.7341,28.4962,11,13,2,0.774475,0.542747,0.231728,0,0,0,0
51,218,2,0.113749,0.113749,0.901654,-0.420399,1.32205,35.6066,30.3184,10,10,0,0.39025,0.340952,0.0492976,0,0,0,0
51,218,3,0.501359,0.501359,0.821532,0.777475,0.0440567,35.2861,35.1099,9,7,-2,0.74488,0.972104,0.227224,0,0,0,0
51.5,219,1,1.25309,1.25309,-0.687841,-0.066483,0.621358,29.2486,31.7341,13,8,-5,0.542747,0.433198,0.109549,0,0,0,0
51.5,219,2,0.72668,0.72668,-0.411704,0.901654,1.31336,30.3532,35.6066,10,10,0,0.340952,0.475034,0.134082,0,0,0,0
51.5,219,3,1.2624,1.2624,0.977187,0.821532,0.155656,35.9087,35.2861,7,12,5,0.972104,0.882501,0.0896032,0,0,0,0
52,220,1,0.988263,0.988263,-0.0809983,-0.687841,0.606843,31.676,29.2486,8,5,-3,0.433198,0.397472,0.0357264,0,0,0,0
52,220,2,0.979661,0.979661,0.978159,-0.411704,1.38986,35.9126,30.3532,10,9,-1,0.475034,0.452955,0.0220784,0,0,0,0
52,220,3,1.05466,1.05466,0.0190898,0.977187,0.958098,32.0764,35.9087,12,16,4,0.882501,0.991858,0.109357,0,0,0,0
52.5,221,1,0.701802,0.701802,-0.899831,-0.0809983,0.818833,28.4007,31.676,5,7,2,0.397472,0.505776,0.108304,0,0,0,0
52.5,221,2,0.462772,0.462772,-0.585097,0.978159,1.56326,29.6596,35.9126,9,11,2,0.452955,0.575718,0.122763,0,0,0,0
52.5,221,3,0.525498,0.525498,-0.810446,0.0190898,0.829536,28.7582,32.0764,16,12,-4,0.991858,0.821966,0.169891,0,0,0,0
53,222,1,0.717473,0.717473,0.860751,-0.899831,1.76058,35.443,28.4007,7,5,-2,0.505776,0.612438,0.106662,0,0,0,0
53,222,2,1.27083,1.27083,0.881739,-0.585097,1.46684,35.527,29.6596,11,12,1,0.575718,0.676202,0.100483,0,0,0,0
53,222,3,0.123428,0.123428,0.5612,-0.810446,1.37165,34.2448,28.7582,12,13,1,0.821966,0.600902,0.221064,0,0,0,0
53.5,223,1,1.20929,1.20929,-0.330263,0.860751,1.19101,30.6789,35.443,5,6,1,0.612438,0.731568,0.11913,0,0,0,0
53.5,223,2,0.916078,0.916078,-0.326099,0.881739,1.20784,30.6956,35.527,12,11,-1,0.676202,0.603632,0.0725696,0,0,0,0
53.5,223,3,1.5856,1.5856,0.584191,0.5612,0.0229909,34.3368,34.2448,13,13,0,0.600902,0.589565,0.0113376,0,0,0,0
54,224,1,0.644437,0.644437,-0.553236,-0.330263,0.222973,29.7871,30.6789,6,6,0,0.731568,0.605443,0.126125,0,0,0,0
54,224,2,0.445458,0.445458,0.976914,-0.326099,1.30301,35.9077,30.6956,11,11,0,0.603632,0.469682,0.13395,0,0,0,0
54,224,3,0.693735,0.693735,0.013569,0.584191,0.570622,32.0543,34.3368,13,13,0,0.589565,0.825485,0.23592,0,0,0,0
54.5,225,1,0.727134,0.727134,0.311423,-0.553236,0.864659,33.2457,29.7871,6,11,5,0.605443,0.378797,0.226646,0,0,0,0
54.5,225,2,0.00270107,0.00270107,0.400737,0.976914,0.576177,33.6029,35.9077,11,11,0,0.469682,0.705131,0.23545,0,1,0,0
54.5,225,3,0.328773,0.328773,0.23708,0.013569,0.223511,32.9483,32.0543,13,8,-5,0.825485,0.875061,0.049576,0,0,0,0
55,226,1,0.048484,0.048484,0.135023,0.311423,0.1764,32.5401,33.2457,11,7,-4,0.378797,0.561658,0.182861,0,0,0,0
55,226,2,0.304036,0.304036,-0.737962,0.400737,1.1387,29.0482,33.6029,11,11,0,0.705131,0.683125,0.0220064,0,0,0,0
55,226,3,0.0942854,0.0942854,-0.696251,0.23708,0.933331,29.215,32.9483,8,12,4,0.875061,0.632819,0.242242,0,0,0,0
55.5,227,1,1.22675,1.22675,-0.0268692,0.135023,0.161892,31.8925,32.5401,7,6,-1,0.561658,0.853432,0.291774,0,0,0,0
55.5,227,2,1.07828,1.07828,-0.343957,-0.737962,0.394005,30.6242,29.0482,11,13,2,0.683125,0.466725,0.2164,0,0,0,0
55.5,227,3,1.04929,1.04929,-0.881311,-0.696251,0.18506,28.4748,29.215,12,11,-1,0.632819,0.68629,0.0534704,0,0,0,0
56,228,1,1.16459,1.16459,-0.659971,-0.0268692,0.633102,29.3601,31.8925,6,8,2,0.853432,0.744149,0.109283,0,0,0,0
56,228,2,0.533075,0.533075,-0.912279,-0.343957,0.568322,28.3509,30.6242,13,13,0,0.466725,0.50505,0.0383248,0,0,0,0
56,228,3,0.377345,0.377345,-0.329352,-0.881311,0.551959,30.6826,28.4748,11,9,-2,0.68629,0.741715,0.0554256,0,0,0,0
56.5,229,1,0.21319,0.21319,0.0242356,-0.659971,0.684206,32.0969,29.3601,8,11,3,0.744149,0.564688,0.179461,0,0,0,0
56.5,229,2,0.993318,0.993318,-0.877327,-0.912279,0.0349521,28.4907,28.3509,13,11,-2,0.50505,0.528194,0.023144,0,0,0,0
56.5,229,3,0.546459,0.546459,0.0984067,-0.329352,0.427758,32.3936,30.6826,9,9,0,0.741715,0.821576,0.0798608,0,0,0,0
57,230,1,0.295944,0.295944,-0.751924,0.0242356,0.776159,28.9923,32.0969,11,13,2,0.564688,0.553802,0.0108864,0,0,0,0
57,230,2,0.675474,0.675474,-0.157972,-0.877327,0.719355,31.3681,28.4907,11,9,-2,0.528194,0.402566,0.125627,0,0,0,0
57,230,3,0.643928,0.643928,0.0498344,0.0984067,0.0485723,32.1993,32.3936,9,8,-1,0.821576,0.88892,0.067344,0,0,0,0
57.5,231,1,0.152242,0.152242,0.127372,-0.751924,0.879296,32.5095,28.9923,13,12,-1,0.553802,0.478533,0.0752688,0,0,0,0
57.5,231,2,0.172072,0.172072,-0.133235,-0.157972,0.0247366,31.4671,31.3681,9,10,1,0.402566,0.486861,0.0842944,0,0,0,0
57.5,231,3,0.879444,0.879444,0.914725,0.0498344,0.864891,35.6589,32.1993,8,8,0,0.88892,0.997117,0.108197,0,0,0,0
58,232,1,0.375772,0.375772,0.217009,0.127372,0.0896365,32.868,32.5095,12,12,0,0.478533,0.41629,0.0622432,0,0,0,0
58,232,2,0.825601,0.825601,-0.286875,-0.133235,0.15364,30.8525,31.4671,10,10,0,0.486861,0.483885,0.002976,0,0,0,0
58,232,3,0.239288,0.239288,0.487065,0.914725,0.427661,33.9483,35.6589,8,8,0,0.997117,1.10366,0.106541,0,0,0,0
58.5,233,1,0.229815,0.229815,0.927939,0.217009,0.71093,35.7118,32.868,12,11,-1,0.41629,0.548675,0.132386,0,0,0,0
58.5,233,2,0.474026,0.474026,0.210842,-0.286875,0.497717,32.8434,30.8525,10,10,0,0.483885,0.404717,0.079168,0,0,0,0
58.5,233,3,0.367422,0.367422,0.269318,0.487065,0.217747,33.0773,33.9483,8,9,1,1.10366,0.905336,0.198322,0,0,0,0
1,235,1,-1,-1,0.238666,0.238666,-1,32.9547,32.9547,11,11,0,0,0,0,0,0,0,0
1,235,2,-1,-1,0.910043,0.910043,-1,35.6402,35.6402,10,10,0,0,0,0,0,0,0,0
1,235,3,-1,-1,-0.863515,-0.863515,-1,28.5459,28.5459,9,9,0,0,0,0,0,0,0,0
1.5,236,1,0.461409,0.461409,-0.940098,0.238666,1.17876,28.2396,32.9547,11,13,2,0,0.72711,0.72711,0,0,0,0
1.5,236,2,0.0318373,0.0318373,-0.449741,0.910043,1.35978,30.201,35.6402,10,12,2,0,0.838512,0.838512,0,0,0,0
1.5,236,3,0.523958,0.523958,-0.403346,-0.863515,0.460169,30.3866,28.5459,9,5,-4,0,0.576739,0.576739,0,0,0,0
2,237,1,0.263432,0.263432,-0.089607,-0.940098,0.850491,31.6416,28.2396,13,12,-1,0.72711,0.52067,0.20644,0,0,0,0
2,237,2,0.608476,0.608476,0.472153,-0.449741,0.921894,33.8886,30.201,12,11,-1,0.838512,0.798462,0.0400496,0,0,0,0
2,237,3,0.228961,0.228961,0.309972,-0.403346,0.713319,33.2399,30.3866,5,7,2,0.576739,0.83517,0.25843,0,0,0,0
2.5,238,1,0.127846,0.127846,-0.0354438,-0.089607,0.0541632,31.8582,31.6416,12,12,0,0.52067,0.487654,0.033016,0,0,0,0
2.5,238,2,0.0164179,0.0164179,0.583514,0.472153,0.111361,34.3341,33.8886,11,11,0,0.798462,0.670859,0.127603,0,1,0,0
2.5,238,3,0.584665,0.584665,0.354337,0.309972,0.0443648,33.4173,33.2399,7,7,0,0.83517,0.945126,0.109957,0,0,0,0
3,239,1,1.57505,1.57505,-0.584802,-0.0354438,0.549358,29.6608,31.8582,12,12,0,0.487654,0.457075,0.0305792,0,0,0,0
3,239,2,1.55574,1.55574,-0.778655,0.583514,1.36217,28.8854,34.3341,11,9,-2,0.670859,0.777184,0.106325,0,0,0,0
3,239,3,0.406905,0.406905,-0.310101,0.354337,0.664438,30.7596,33.4173,7,9,2,0.945126,0.820949,0.124178,0,0,0,0
3.5,240,1,0.192732,0.192732,-0.956215,-0.584802,0.371413,28.1751,29.6608,12,12,0,0.457075,0.557754,0.100678,0,0,0,0
3.5,240,2,0.595709,0.595709,-0.204733,-0.778655,0.573922,31.1811,28.8854,9,10,1,0.777184,0.616605,0.160579,0,0,0,0
3.5,240,3,0.579057,0.579057,0.221392,-0.310101,0.531493,32.8856,30.7596,9,8,-1,0.820949,0.880538,0.0595888,0,0,0,0
4,241,1,0.363233,0.363233,0.0329072,-0.956215,0.989122,32.1316,28.1751,12,7,-5,0.557754,0.47295,0.0848032,0,0,0,0
4,241,2,0.8206,0.8206,-0.518714,-0.204733,0.313981,29.9251,31.1811,10,14,4,0.616605,0.526909,0.089696,0,0,0,0
4,241,3,0.416678,0.416678,0.539349,0.221392,0.317957,34.1574,32.8856,8,9,1,0.880538,0.950282,0.069744,0,0,0,0
4.5,242,1,0.565159,0.565159,0.970946,0.0329072,0.938039,35.8838,32.1316,7,7,0,0.47295,0.520166,0.047216,0,0,0,0
4.5,242,2,0.367098,0.367098,0.890061,-0.518714,1.40877,35.5602,29.9251,14,12,-2,0.526909,0.484821,0.042088,0,0,0,0
4.5,242,3,0.201666,0.201666,0.196896,0.539349,0.342453,32.7876,34.1574,9,11,2,0.950282,0.797147,0.153134,0,0,0,0
5,243,1,0.805791,0.805791,0.957149,0.970946,0.013797,35.8286,35.8838,7,11,4,0.520166,0.672013,0.151846,0,0,1,0
5,243,2,0.798355,0.798355,-0.818811,0.890061,1.70887,28.7248,35.5602,12,5,-7,0.484821,0.650091,0.16527,0,0,0,0
5,243,3,0.653153,0.653153,-0.395883,0.196896,0.592779,30.4165,32.7876,11,14,3,0.797147,0.652336,0.144811,0,0,0,0
5.5,244,1,0.738457,0.738457,0.544654,0.957149,0.412495,34.1786,35.8286,11,12,1,0.672013,0.86423,0.192218,0,0,0,0
5.5,244,2,0.0352896,0.0352896,0.638468,-0.818811,1.45728,34.5539,28.7248,5,8,3,0.650091,0.5852,0.0648912,0,0,0,0
5.5,244,3,1.08354,1.08354,-0.417787,-0.395883,0.0219041,30.3289,30.4165,14,10,-4,0.652336,0.504443,0.147893,0,0,0,0
6,245,1,1.68967,1.68967,0.781828,0.544654,0.237174,35.1273,34.1786,12,16,4,0.86423,0.749734,0.114496,0,0,0,0
6,245,2,0.19215,0.19215,-0.397431,0.638468,1.0359,30.4103,34.5539,8,3,-5,0.5852,0.738222,0.153022,0,0,0,0
6,245,3,0.207332,0.207332,0.479949,-0.417787,0.897736,33.9198,30.3289,10,11,1,0.504443,0.503594,0.0008496,0,0,0,0
6.5,246,1,0.748958,0.748958,0.649409,0.781828,0.132419,34.5976,35.1273,16,20,4,0.749734,0.614178,0.135557,0,0,0,0
6.5,246,2,1.36576,1.36576,-0.350311,-0.397431,0.0471209,30.5988,30.4103,3,5,2,0.738222,0.622315,0.115907,0,0,0,0
6.5,246,3,0.297578,0.297578,-0.59991,0.479949,1.07986,29.6004,33.9198,11,5,-6,0.503594,0.75687,0.253277,0,0,0,0
7,247,1,0.332344,0.332344,-0.843142,0.649409,1.49255,28.6274,34.5976,20,11,-9,0.614178,0.736819,0.122642,0,0,0,0
7,247,2,1.53332,1.53332,-0.282257,-0.350311,0.0680538,30.871,30.5988,5,10,5,0.622315,0.53904,0.0832752,0,0,0,0
7,247,3,0.0983225,0.0983225,-0.76481,-0.59991,0.1649,28.9408,29.6004,5,9,4,0.75687,0.627627,0.129243,0,0,0,0
7.5,248,1,0.93114,0.93114,-0.446296,-0.843142,0.396846,30.2148,28.6274,11,19,8,0.736819,0.598707,0.138112,0,0,0,0
7.5,248,2,0.754795,0.754795,0.606635,-0.282257,0.888892,34.4265,30.871,10,6,-4,0.53904,0.723986,0.184946,0,0,0,0
7.5,248,3,0.519726,0.519726,-0.937407,-0.76481,0.172597,28.2504,28.9408,9,5,-4,0.627627,0.677659,0.050032,0,0,0,0
8,249,1,0.238949,0.238949,0.607805,-0.446296,1.0541,34.4312,30.2148,19,14,-5,0.598707,0.49481,0.103898,0,0,0,0
8,249,2,0.602498,0.602498,-0.779953,0.606635,1.38659,28.8802,34.4265,6,9,3,0.723986,0.855682,0.131696,0,0,0,0
8,249,3,1.55658,1.55658,-0.286986,-0.937407,0.650421,30.8521,28.2504,5,7,2,0.677659,0.605174,0.0724848,0,0,0,0
8.5,250,1,0.319829,0.319829,0.567274,0.607805,0.040531,34.2691,34.4312,14,11,-3,0.49481,0.799136,0.304326,0,0,0,0
8.5,250,2,0.842255,0.842255,-0.59385,-0.779953,0.186103,29.6246,28.8802,9,13,4,0.855682,0.600234,0.255448,0,0,0,0
8.5,250,3,1.43338,1.43338,0.48013,-0.286986,0.767116,33.9205,30.8521,7,6,-1,0.605174,0.663522,0.0583472,0,0,0,0
9,251,1,0.200535,0.200535,0.925595,0.567274,0.358321,35.7024,34.2691,11,11,0,0.799136,0.792238,0.0068976,0,0,0,0
9,251,2,0.0765665,0.0765665,-0.412768,-0.59385,0.181082,30.3489,29.6246,13,12,-1,0.600234,0.406987,0.193246,0,0,0,0
9,251,3,1.71235,1.71235,0.228553,0.48013,0.251578,32.9142,33.9205,6,7,1,0.663522,0.814413,0.150891,0,0,0,0
9.5,252,1,1.58391,1.58391,0.884382,0.925595,0.041213,35.5375,35.7024,11,19,8,0.792238,0.63013,0.162109,0,0,0,0
9.5,252,2,0.327558,0.327558,-0.489552,-0.412768,0.0767843,30.0418,30.3489,12,3,-9,0.406987,0.607064,0.200077,0,0,0,0
9.5,252,3,1.59769,1.59769,0.636163,0.228553,0.40761,34.5447,32.9142,7,8,1,0.814413,0.740942,0.0734704,0,0,0,0
10,253,1,1.61741,1.61741,-0.859214,0.884382,1.7436,28.5631,35.5375,19,19,0,0.63013,0.698448,0.0683184,0,0,0,0
10,253,2,0.236501,0.236501,-0.703134,-0.489552,0.213582,29.1875,30.0418,3,3,0,0.607064,0.498424,0.10864,0,0,0,0
10,253,3,0.598909,0.598909,-0.123204,0.636163,0.759367,31.5072,34.5447,8,8,0,0.740942,0.697536,0.0434064,0,0,0,0
10.5,254,1,1.24344,1.24344,-0.894518,-0.859214,0.0353034,28.4219,28.5631,19,18,-1,0.698448,0.473955,0.224493,0,0,0,0
10.5,254,2,0.0491956,0.0491956,0.470916,-0.703134,1.17405,33.8837,29.1875,3,4,1,0.498424,0.736242,0.237818,0,0,0,0
10.5,254,3,1.03977,1.03977,-0.80672,-0.123204,0.683515,28.7731,31.5072,8,8,0,0.697536,0.936656,0.23912,0,0,0,0
11,255,1,0.168742,0.168742,-0.308464,-0.894518,0.586053,30.7661,28.4219,18,16,-2,0.473955,0.40951,0.0644448,0,0,0,0
11,255,2,0.224147,0.224147,-0.968673,0.470916,1.43959,28.1253,33.8837,4,5,1,0.736242,0.94091,0.204669,0,0,0,0
11,255,3,0.923298,0.923298,-0.0955969,-0.80672,0.711123,31.6176,28.7731,8,9,1,0.936656,0.699483,0.237173,0,0,0,0
11.5,256,1,0.850847,0.850847,-0.433049,-0.308464,0.124585,30.2678,30.7661,16,7,-9,0.40951,0.577008,0.167498,0,0,0,0
11.5,256,2,0.398135,0.398135,0.425052,-0.968673,1.39373,33.7002,28.1253,5,11,6,0.94091,0.664499,0.276411,0,0,0,0
11.5,256,3,0.67586,0.67586,-0.174151,-0.0955969,0.0785541,31.3034,31.6176,9,12,3,0.699483,0.67223,0.0272528,0,0,0,0
12,257,1,0.442521,0.442521,0.315422,-0.433049,0.748471,33.2617,30.2678,7,10,3,0.577008,0.50908,0.067928,0,0,0,0
12,257,2,0.0257505,0.0257505,0.750252,0.425052,0.3252,35.001,33.7002,11,10,-1,0.664499,0.645112,0.0193872,0,0,0,0
12,257,3,1.21092,1.21092,-0.44167,-0.174151,0.267519,30.2333,31.3034,12,10,-2,0.67223,0.737256,0.0650256,0,0,0,0
12.5,258,1,0.249592,0.249592,0.868142,0.315422,0.55272,35.4726,33.2617,10,12,2,0.50908,0.501754,0.0073264,0,0,0,0
12.5,258,2,1.09726,1.09726,0.4665,0.750252,0.283752,33.866,35.001,10,12,2,0.645112,0.80493,0.159818,0,0,0,0
12.5,258,3,0.461414,0.461414,-0.461163,-0.44167,0.0194926,30.1553,30.2333,10,6,-4,0.737256,0.608256,0.129,0,0,1,0
13,259,1,1.28941,1.28941,-0.191889,0.868142,1.06003,31.2324,35.4726,12,12,0,0.501754,0.716278,0.214525,0,0,0,0
13,259,2,0.254584,0.254584,-0.379601,0.4665,0.846101,30.4816,33.866,12,8,-4,0.80493,0.684424,0.120506,0,0,0,0
13,259,3,0.507982,0.507982,-0.764384,-0.461163,0.303221,28.9425,30.1553,6,10,4,0.608256,0.509494,0.0987616,0,0,0,0
13.5,260,1,1.24582,1.24582,-0.761314,-0.191889,0.569425,28.9547,31.2324,12,12,0,0.716278,0.770653,0.0543744,0,0,0,0
13.5,260,2,0.569856,0.569856,-0.100718,-0.379601,0.278882,31.5971,30.4816,8,12,4,0.684424,0.50115,0.183274,0,0,0,0
13.5,260,3,1.22713,1.22713,-0.492799,-0.764384,0.271585,30.0288,28.9425,10,6,-4,0.509494,0.640218,0.130723,0,0,0,0
14,261,1,0.0778644,0.0778644,-0.178654,-0.761314,0.58266,31.2854,28.9547,12,10,-2,0.770653,0.521738,0.248915,0,0,0,0
14,261,2,0.4776,0.4776,0.421755,-0.100718,0.522473,33.687,31.5971,12,14,2,0.50115,0.624658,0.123507,0,0,0,0
14,261,3,1.47015,1.47015,0.510411,-0.492799,1.00321,34.0416,30.0288,6,6,0,0.640218,0.758213,0.117995,0,0,0,0
14.5,262,1,1.05588,1.05588,0.504277,-0.178654,0.682931,34.0171,31.2854,10,12,2,0.521738,0.402122,0.119616,0,0,0,0
14.5,262,2,0.620232,0.620232,0.224691,0.421755,0.197064,32.8988,33.687,14,10,-4,0.624658,0.64228,0.0176224,0,0,0,0
14.5,262,3,0.984395,0.984395,-0.822912,0.510411,1.33332,28.7084,34.0416,6,8,2,0.758213,0.732997,0.025216,0,0,0,0
15,263,1,0.198533,0.198533,0.452644,0.504277,0.0516329,33.8106,34.0171,12,12,0,0.402122,0.754464,0.352342,0,0,0,0
15,263,2,0.797884,0.797884,-0.174512,0.224691,0.399203,31.302,32.8988,10,8,-2,0.64228,0.57428,0.068,0,0,0,0
15,263,3,0.389061,0.389061,0.031813,-0.822912,0.854725,32.1273,28.7084,8,10,2,0.732997,0.555117,0.17788,0,0,0,0
15.5,264,1,0.238098,0.238098,0.742254,0.452644,0.28961,34.969,33.8106,12,13,1,0.754464,0.732446,0.0220176,0,0,0,0
15.5,264,2,1.70484,1.70484,-0.0266762,-0.174512,0.147836,31.8933,31.302,8,9,1,0.57428,0.49841,0.0758704,0,0,0,0
15.5,264,3,0.860184,0.860184,-0.961,0.031813,0.992813,28.156,32.1273,10,8,-2,0.555117,0.623072,0.0679552,0,0,0,0
16,265,1,1.20034,1.20034,0.615651,0.742254,0.126602,34.4626,34.969,13,12,-1,0.732446,0.740512,0.0080656,0,0,0,0
16,265,2,0.13149,0.13149,-0.514812,-0.0266762,0.488135,29.9408,31.8933,9,8,-1,0.49841,0.469426,0.028984,0,0,0,0
16,265,3,1.07417,1.07417,0.271792,-0.961,1.23279,33.0872,28.156,8,10,2,0.623072,0.574547,0.0485248,0,0,0,0
16.5,266,1,1.70754,1.70754,-0.720607,0.615651,1.33626,29.1176,34.4626,12,13,1,0.740512,0.751942,0.0114304,0,0,0,0
16.5,266,2,0.0693103,0.0693103,0.945041,-0.514812,1.45985,35.7802,29.9408,8,11,3,0.469426,0.381702,0.0877232,0,0,0,0
16.5,266,3,0.0941464,0.0941464,0.174435,0.271792,0.0973561,32.6977,33.0872,10,6,-4,0.574547,0.769168,0.194621,0,0,0,0
17,267,1,1.36526,1.36526,-0.485347,-0.720607,0.23526,30.0586,29.1176,13,14,1,0.751942,0.459549,0.292394,0,0,0,0
17,267,2,1.12041,1.12041,-0.425647,0.945041,1.37069,30.2974,35.7802,11,10,-1,0.381702,0.636899,0.255197,0,0,0,0
17,267,3,0.70092,0.70092,0.0159316,0.174435,0.158504,32.0637,32.6977,6,6,0,0.769168,0.70248,0.066688,0,0,0,0
17.5,268,1,1.30054,1.30054,0.601686,-0.485347,1.08703,34.4067,30.0586,14,3,-11,0.459549,0.555739,0.0961904,0,0,0,0
17.5,268,2,0.0322279,0.0322279,0.965567,-0.425647,1.39121,35.8623,30.2974,10,14,4,0.636899,0.598482,0.0384176,0,0,0,0
17.5,268,3,1.40631,1.40631,-0.826999,0.0159316,0.842931,28.692,32.0637,6,13,7,0.70248,0.597971,0.104509,0,0,0,0
18,269,1,0.0202868,0.0202868,-0.133706,0.601686,0.735392,31.4652,34.4067,3,12,9,0.555739,0.601736,0.0459968,0,0,0,0
